Review_ID;Rating;Year;Month;Reviewer_Location;Branch;Latitud;Longuitud
381189879;5;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
380868143;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
380855396;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
380629260;3;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
380599701;1;2016;5;Australia;Disneyland Paris;-24.7761086;134.755
380544540;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
380361325;5;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
380210696;4;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
380208602;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
380061245;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
380033390;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379794103;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379706764;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379704642;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379701568;4;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
379679789;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379621570;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379609709;4;2016;5;Sweden;Disneyland Paris;59.6749712;14.5208584
379548708;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379447681;3;2016;5;South Africa;Disneyland Paris;-28.8166236;24.991639
379442609;1;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
379391397;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379350914;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379158192;5;2016;5;South Africa;Disneyland Paris;-28.8166236;24.991639
379018085;2;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
378782898;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378775458;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378756894;3;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
378748311;1;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378743053;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378699184;4;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
378693140;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378664066;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378616178;3;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
378581230;3;2016;5;Canada;Disneyland Paris;61.0666922;-107.991707
378525974;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378406100;5;2016;5;France;Disneyland Paris;46.603354;1.8883335
378362193;5;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
378290489;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378278887;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378228950;2;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
378187524;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378088958;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378072596;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378020350;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378006201;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
377899274;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
377895004;1;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
377885990;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
377835062;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
377824993;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
377635059;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
377602828;5;2016;5;Mexico;Disneyland Paris;19.4326296;-99.1331785
377477825;4;2016;5;France;Disneyland Paris;46.603354;1.8883335
377401900;1;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
377270500;4;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
377248829;4;2016;5;Switzerland;Disneyland Paris;46.7985624;8.2319736
377160367;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
377119607;5;2016;5;India;Disneyland Paris;22.3511148;78.6677428
377064095;1;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
377019307;4;2016;5;Australia;Disneyland Paris;-24.7761086;134.755
376690311;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
376333669;4;2016;5;Germany;Disneyland Paris;51.1638175;10.4478313
376327791;4;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
376197291;4;2016;5;New Zealand;Disneyland Paris;-41.5000831;172.8344077
376132491;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
376040294;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
376022222;1;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
375903642;4;2016;5;Poland;Disneyland Paris;52.215933;19.134422
375885497;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
375870859;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
375840931;1;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
375829875;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
375608233;2;2016;5;Thailand;Disneyland Paris;14.8971921;100.83273
375367784;2;2016;5;Thailand;Disneyland Paris;14.8971921;100.83273
375338979;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
375220992;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
374980978;5;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
374887138;1;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
374782630;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
374618337;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
374305551;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
374145976;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
374137229;5;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
374125507;3;2016;5;India;Disneyland Paris;22.3511148;78.6677428
374062449;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
373834383;3;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
373812095;5;2016;5;Cyprus;Disneyland Paris;34.9174159;32.889902651331866
373721143;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
373592844;1;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
373482447;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
373469732;1;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
373462167;3;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
373441401;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
373394304;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
373116634;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
373041822;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
372979909;4;2016;5;India;Disneyland Paris;22.3511148;78.6677428
372957898;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
372924982;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
372906970;1;2016;5;Greece;Disneyland Paris;38.9953683;21.9877132
372808858;5;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
372659474;5;2016;5;Finland;Disneyland Paris;63.2467777;25.9209164
372561841;5;2016;5;Denmark;Disneyland Paris;55.670249;10.3333283
372516509;1;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
372438467;5;2016;5;New Zealand;Disneyland Paris;-41.5000831;172.8344077
372205681;1;2016;5;Netherlands;Disneyland Paris;52.2434979;5.6343227
372192310;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
372045430;3;2016;5;Malta;Disneyland Paris;35.8885993;14.4476911
371900451;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
371816874;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
371655630;3;2016;5;Turkey;Disneyland Paris;38.9597594;34.9249653
371567026;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
371563814;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
371548440;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
371274184;5;2016;5;Lebanon;Disneyland Paris;40.375713;-76.4626118
371269241;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
371094617;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
371082149;3;2016;5;Germany;Disneyland Paris;51.1638175;10.4478313
371062670;1;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
370855702;4;2016;5;Australia;Disneyland Paris;-24.7761086;134.755
370847946;5;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
370737871;5;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
370653400;2;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
370609642;3;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
370576520;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
370362252;1;2016;5;China;Disneyland Paris;35.0000663;104.999955
370015412;5;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
369792154;5;2016;5;United States;Disneyland Paris;39.7837304;-100.445882
369727446;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
369640270;4;2016;5;Australia;Disneyland Paris;-24.7761086;134.755
369613756;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
369486965;4;2016;5;Ireland;Disneyland Paris;52.865196;-7.9794599
369459850;2;2016;5;South Africa;Disneyland Paris;-28.8166236;24.991639
369361056;4;2016;5;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
482213281;4;2016;6;Austria;Disneyland Paris;47.59397;14.12456
477674015;3;2016;6;France;Disneyland Paris;46.603354;1.8883335
465571266;3;2016;6;Portugal;Disneyland Paris;39.6621648;-8.1353519
464427948;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
457487872;4;2016;6;Romania;Disneyland Paris;45.9852129;24.6859225
453296446;3;2016;6;France;Disneyland Paris;46.603354;1.8883335
453294358;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
453262002;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
452958125;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
448950991;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
441313629;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
439996367;2;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
437238892;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
435357308;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
433613474;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
433417214;5;2016;6;Czechia;Disneyland Paris;49.7439047;15.3381061
431975197;4;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
431706643;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
428489992;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
426616968;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
416384393;4;2016;6;Ireland;Disneyland Paris;52.865196;-7.9794599
415877090;5;2016;6;Malta;Disneyland Paris;35.8885993;14.4476911
412084412;5;2016;6;Netherlands;Disneyland Paris;52.2434979;5.6343227
412065489;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
407876676;4;2016;6;Malta;Disneyland Paris;35.8885993;14.4476911
407345996;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
405299676;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
404363040;4;2016;6;India;Disneyland Paris;22.3511148;78.6677428
404109748;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
403414114;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
403384309;4;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
402625721;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
402343551;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
401914247;5;2016;6;India;Disneyland Paris;22.3511148;78.6677428
400226959;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
399747231;2;2016;6;Canada;Disneyland Paris;61.0666922;-107.991707
397115300;4;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
397109625;4;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
396183842;4;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
395979987;3;2016;6;New Zealand;Disneyland Paris;-41.5000831;172.8344077
395377275;2;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
394511796;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
393707199;4;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
393687575;3;2016;6;Hungary;Disneyland Paris;47.1817585;19.5060937
393147223;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
393094111;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
392730845;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
392527547;5;2016;6;Ireland;Disneyland Paris;52.865196;-7.9794599
391291092;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
391013041;5;2016;6;France;Disneyland Paris;46.603354;1.8883335
390976798;2;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
390412084;2;2016;6;Greece;Disneyland Paris;38.9953683;21.9877132
390054876;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
389951432;3;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
389862122;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
389838791;2;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
389745863;5;2016;6;Belgium;Disneyland Paris;50.6402809;4.6667145
389606421;5;2016;6;France;Disneyland Paris;46.603354;1.8883335
389320177;5;2016;6;Netherlands;Disneyland Paris;52.2434979;5.6343227
389276420;5;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
389088208;5;2016;6;Belgium;Disneyland Paris;50.6402809;4.6667145
388808780;3;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
388490182;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
388326988;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
387832539;5;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
387807565;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
387759900;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
387593431;4;2016;6;Germany;Disneyland Paris;51.1638175;10.4478313
387305025;5;2016;6;India;Disneyland Paris;22.3511148;78.6677428
387283682;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
387230430;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
387212226;4;2016;6;Malaysia;Disneyland Paris;4.5693754;102.2656823
387100349;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
387065420;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
387039900;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
386882898;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
386855061;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
386849451;5;2016;6;Netherlands;Disneyland Paris;52.2434979;5.6343227
386800051;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
386792515;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
386736422;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
386719317;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
386418938;4;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
386362288;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
386335229;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
386106297;4;2016;6;France;Disneyland Paris;46.603354;1.8883335
386101867;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
386078275;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
386016589;4;2016;6;Malta;Disneyland Paris;35.8885993;14.4476911
386015699;3;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
385978151;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
385972149;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
385958697;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
385940405;2;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
385858386;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
385793470;5;2016;6;Romania;Disneyland Paris;45.9852129;24.6859225
385717316;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
385677088;4;2016;6;France;Disneyland Paris;46.603354;1.8883335
385669089;4;2016;6;Canada;Disneyland Paris;61.0666922;-107.991707
385535640;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
385474081;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
385227742;5;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
385138678;1;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
385084612;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
384998014;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
384834737;4;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
384815259;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
384781728;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
384765995;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
384745159;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
384744059;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
384566275;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
384532771;5;2016;6;France;Disneyland Paris;46.603354;1.8883335
384498883;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
384308603;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
384136095;5;2016;6;Spain;Disneyland Paris;39.3260685;-4.8379791
384099952;4;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
384045673;5;2016;6;Ireland;Disneyland Paris;52.865196;-7.9794599
383932780;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
383897248;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
383829625;2;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
383808069;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
383806992;5;2016;6;Bahrain;Disneyland Paris;26.030093;50.553336789123236
383694627;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
383610530;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
383425316;5;2016;6;Greece;Disneyland Paris;38.9953683;21.9877132
383417245;5;2016;6;France;Disneyland Paris;46.603354;1.8883335
383411034;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
383346573;3;2016;6;Kuwait;Disneyland Paris;29.3796532;47.9734174
383314279;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
383283418;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
383147027;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
383146088;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
383087290;5;2016;6;Singapore;Disneyland Paris;1.357107;103.8194992
383068704;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
383040577;5;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
382974429;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
382775532;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
382369241;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
382348303;5;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
382335983;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
382314659;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
382184939;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
382161990;4;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
382016212;4;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
381859804;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
381752944;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
381610482;2;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
381579753;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
381542719;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
381283048;5;2016;6;South Africa;Disneyland Paris;-28.8166236;24.991639
381270127;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
381062994;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
381041267;4;2016;6;Ireland;Disneyland Paris;52.865196;-7.9794599
380994453;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
380992829;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
380989673;2;2016;6;Ireland;Disneyland Paris;52.865196;-7.9794599
380811735;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
380803653;5;2016;6;Netherlands;Disneyland Paris;52.2434979;5.6343227
380536076;5;2016;6;Canada;Disneyland Paris;61.0666922;-107.991707
380439564;5;2016;6;India;Disneyland Paris;22.3511148;78.6677428
380427981;2;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
380166381;5;2016;6;Germany;Disneyland Paris;51.1638175;10.4478313
380123289;2;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
380102814;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379825104;4;2016;6;Ireland;Disneyland Paris;52.865196;-7.9794599
379382923;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
379292061;5;2016;6;Malta;Disneyland Paris;35.8885993;14.4476911
379218525;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378947558;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
378919499;5;2016;6;Switzerland;Disneyland Paris;46.7985624;8.2319736
378861620;2;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
489216933;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
487670502;5;2016;6;Spain;Disneyland Paris;39.3260685;-4.8379791
482779894;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
481982846;5;2016;6;Romania;Disneyland Paris;45.9852129;24.6859225
481888118;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
473511740;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
466100318;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
463065176;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
452819342;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
447362438;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
446460702;5;2016;6;Ireland;Disneyland Paris;52.865196;-7.9794599
438721884;5;2016;6;Portugal;Disneyland Paris;39.6621648;-8.1353519
438620608;5;2016;6;France;Disneyland Paris;46.603354;1.8883335
438427660;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
437040428;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
436783336;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
434632077;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
434474952;5;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
430756106;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
427433943;5;2016;6;Netherlands;Disneyland Paris;52.2434979;5.6343227
426219484;4;2016;6;Poland;Disneyland Paris;52.215933;19.134422
419202456;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
417129514;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
413714073;3;2016;6;India;Disneyland Paris;22.3511148;78.6677428
412477491;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
411996612;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
411217647;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
407993753;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
407501523;5;2016;6;Ireland;Disneyland Paris;52.865196;-7.9794599
407115200;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
404526654;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
400994195;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
400686392;4;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
399793077;4;2016;6;Canada;Disneyland Paris;61.0666922;-107.991707
399599256;5;2016;6;Ireland;Disneyland Paris;52.865196;-7.9794599
398527657;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
397235482;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
397107692;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
397009018;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
397000025;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
396541088;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
395484874;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
395159055;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
394707697;5;2016;6;Singapore;Disneyland Paris;1.357107;103.8194992
394527562;5;2016;6;Sweden;Disneyland Paris;59.6749712;14.5208584
394462101;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
394165335;5;2016;6;Russia;Disneyland Paris;64.6863136;97.7453061
394130866;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
394114326;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
393758443;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
393724286;4;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
393658954;5;2016;6;Australia;Disneyland Paris;-24.7761086;134.755
393367394;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
393359918;5;2016;6;United States;Disneyland Paris;39.7837304;-100.445882
393260527;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
393022356;3;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
392752111;5;2016;6;Italy;Disneyland Paris;42.6384261;12.674297
392436522;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
392168000;5;2016;6;United Kingdom;Disneyland Paris;54.7023545;-3.2765753
